ID,Subtype,GPSC,ST,Country,Affiliation,Latitude,Longitude
S317_Sanofi,19A-I,84,12888,BANGLADESH,CHRF,24,90
S31901,19A,53,847,BANGLADESH,CHRF,24,90
S32296,19A,53,12891,BANGLADESH,CHRF,24,90
S330228100,19A-I,307,5282,BANGLADESH,CHRF,24,90
S341814,19A,53,847,BANGLADESH,CHRF,24,90
S403_Sanofi,19A-I,84,12888,BANGLADESH,CHRF,24,90
S425_Sanofi,19A-I,104,-,BANGLADESH,CHRF,24,90
S43319,19A-I,307,5282,BANGLADESH,CHRF,24,90
S440449100,19A-I,307,5282,BANGLADESH,CHRF,24,90
S4456289100,19A-I,84,2988,BANGLADESH,CHRF,24,90
S47A_12_1,19A-I,84,2988,BANGLADESH,CHRF,24,90
S48_Sanofi,19A-I,84,2988,BANGLADESH,CHRF,24,90
S60_08_1,19A-I,307,12890,BANGLADESH,CHRF,24,90
S61_14_1,19A-I,10,12473,BANGLADESH,CHRF,24,90
S65667,19A,53,14424,BANGLADESH,CHRF,24,90
S67_11_1,19A-I,10,12473,BANGLADESH,CHRF,24,90
S71075,19A,53,2124,BANGLADESH,CHRF,24,90
S72291,19A,53,12891,BANGLADESH,CHRF,24,90
S73338,19A,53,12891,BANGLADESH,CHRF,24,90
S74_09_1,19A-I,5,2464,BANGLADESH,CHRF,24,90
S90_03_1,19A-I,307,5282,BANGLADESH,CHRF,24,90
S91_13_1,19A-I,5,2464,BANGLADESH,CHRF,24,90
SPN_0010,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0015,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0036,19A-I,101,16807,BANGLADESH,CHRF,24,90
SPN_0058,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0059,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0075,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0091,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0111,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0113,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0114,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0115,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0119,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0121,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0126,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0129,19A-I,84,2988,BANGLADESH,CHRF,24,90
SPN_0139,19A-I,84,16123,BANGLADESH,CHRF,24,90
SPN_0140,19A-I,10,12473,BANGLADESH,CHRF,24,90
SPN_0142,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0143,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0145,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0146,19A-I,10,12473,BANGLADESH,CHRF,24,90
SPN_0150,19A-I,5,2464,BANGLADESH,CHRF,24,90
SPN_0151,19A-I,10,5034,BANGLADESH,CHRF,24,90
SPN_0154,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0156,19A-I,Not assigned,-,BANGLADESH,CHRF,24,90
SPN_0158,19A-I,Not assigned,-,BANGLADESH,CHRF,24,90
SPN_0163,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0165,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0166,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0175,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0214,19A-I,10,12894,BANGLADESH,CHRF,24,90
SPN_0260,19A-I,5,2464,BANGLADESH,CHRF,24,90
SPN_0268,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0277,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0278,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0279,19A-I,10,12473,BANGLADESH,CHRF,24,90
SPN_0280,19A-I,5,2464,BANGLADESH,CHRF,24,90
SPN_0281,19A-I,84,16123,BANGLADESH,CHRF,24,90
SPN_0282,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0283,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0285,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0288,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0289,19A-I,10,12473,BANGLADESH,CHRF,24,90
SPN_0297,19A-I,5,2464,BANGLADESH,CHRF,24,90
SPN_0298,19A-I,5,2464,BANGLADESH,CHRF,24,90
SPN_0301,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0302,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0303,19A-I,84,2988,BANGLADESH,CHRF,24,90
SPN_0311,19A-I,10,12894,BANGLADESH,CHRF,24,90
SPN_0323,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0347,19A-I,84,2988,BANGLADESH,CHRF,24,90
SPN_0359,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0362,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0363,19A-I,84,12888,BANGLADESH,CHRF,24,90
SPN_0173,19A-I,84,-,BANGLADESH,CHRF,24,90
SPN_0269,19A-I,84,2988,BANGLADESH,CHRF,24,90
